Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Belarus,BLR,5.80000000000005,4.72530600626246,5.04526731762394,7.04319267515923,11.4497429270061,9.40000000000001,10,8.60000000013864,10.2000000000983,0.200000000044014,7.74078121556398,5.54371146099548,1.73139122338632,1.07360080128041,1.72308600283803,-3.88769850231654
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Belgium,BEL,3.63381720812023,0.811463997377572,1.78045214903302,0.774536137034218,3.63480082161604,2.09422151790646,2.49946444651674,3.39747191374433,0.747103203848695,-2.28487900364664,2.6948255377054,1.7968378886938,0.158656858456524,0.00305605676224729,1.29547335319668,1.3739371824101
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Belize,BLZ,13.0387621268347,5.01566299905735,5.11855944291548,9.3292487028497,4.64808729598319,2.57800880890768,4.58160036994624,1.10558612731653,3.22910131621923,0.799202009051172,3.32103686596315,2.10221851473533,3.7408233319135,1.3132201667253,4.08191649179518,1.91848581422531
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Benin,BEN,5.85999210110583,5.33041085668984,4.64447002567962,3.44404484874129,4.42962902368195,1.71157762807456,3.94701374716007,5.98651552196785,4.89339391821042,2.31922692435856,2.11685012701102,2.96275035081007,4.64302307573176,6.87899597442576,6.54148665115765,5.24044710163763
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bermuda,BMU,9.31715557653585,7.2224360086321,-1.47779037455827,3.41070620413235,2.32126647646751,1.67420714931701,5.54386592809534,2.84589011430658,1.52789390961543,-5.28417714947457,-2.09411353414293,-3.33949441020565,-4.8345401709793,-2.51115443098975,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bhutan,BTN,6.93302423977509,8.20377386131203,10.7278406117878,7.66433404214091,5.89640819205567,7.12255964997142,6.84936593196244,17.9258249448258,4.768354225598,6.65722379603399,11.7308543603364,7.89091389329108,5.07170981496216,2.14249655359879,5.45881731232578,3.25425473889356
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bolivia,BOL,2.50781080899483,1.68379912721825,2.48556573783829,2.71133983700673,4.17329558916248,4.42143312687979,4.79700882356067,4.56438390229535,6.14849719501387,3.35700125894111,4.12672256468305,5.20409271802829,5.12227466098376,6.79601170559745,5.460569751994,3.96172807160788
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bosnia and Herzegovina,BIH,5.50000043583101,4.39999950666288,5.30000026724034,4.00000006535353,6.09999977115795,8.75823037470897,5.37847662244666,5.72875701426243,5.48150795750371,-2.86988112026167,0.767254045290301,0.908247973723547,-0.933187605715062,2.39419189552366,1.08187593166609,3.15757629916973
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Botswana,BWA,1.98769585438754,0.250573866722732,6.06953086765014,4.62589479191556,2.70582173663567,4.55664565732843,8.36387106895727,8.28014749331049,6.24211724673039,-7.65231020253476,8.56363174773267,6.04831636706808,4.45646627272851,9.86029265708798,3.20391509263389,-0.254733178383304
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Brazil,BRA,4.11256491132137,1.65781796662895,3.0531609195401,1.14031904582265,5.76088072597591,3.20205152698392,3.96050202907196,6.07228369037966,5.0937670118105,-0.126147414522819,7.52879738130943,3.91025534813345,1.91545862251941,3.01514051081094,0.103371359100009,-3.84736249471105
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Brunei Darussalam,BRN,2.84942175923445,2.74404081619319,3.87209724928054,2.90395513321562,0.504318384367394,0.387506908960717,4.39772015924092,0.154581460251663,-1.93971450739593,-1.76453572461672,2.59896591145289,3.42981847698816,0.948354661791612,-1.75196054652761,-2.33999983542209,-0.5
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bulgaria,BGR,5.01094936589777,4.24802536795863,6.01812213193644,5.0775222691301,6.55556657808111,7.23619299654061,6.7531338642552,7.67535068452476,5.64700542878191,-4.21972706220618,0.054557983103237,1.58397396090142,0.237073889856916,1.28188508367137,1.55000000000003,2.96713547854921
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Burkina Faso,BFA,1.82024189276156,6.61339955512814,4.35300432287377,7.80243989821501,4.47847434866785,8.66186160516736,6.25315860358158,5.65500511828274,7.29449815007297,2.96201437138612,8.44632518323239,6.52176944827904,6.45267475358607,3.6493050844558,4.04779603140109,3.97954206700175
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Burundi,BDI,-0.856864059223568,2.05580710931328,4.44651941891463,-1.22372795923962,4.83365776164821,0.900000002864005,5.38465739821253,4.78583195088814,5.04811878327607,3.46842542500001,3.78590254312172,4.19162568095399,4.01936552951105,4.59405421822632,4.66091818447367,-2.53586564202618
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cambodia,KHM,8.76678543878695,8.03863162927392,6.68788084783083,8.50589878909878,10.3405287268833,13.2500855570881,10.7710871626847,10.2125718078093,6.69157747471078,0.0866969592705971,5.96307857538696,7.0695699458918,7.2613227425049,7.48000365272792,7.07152535164744,7.03608717936477
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cameroon,CMR,4.17358103169366,4.51427108687706,4.00904457129397,4.03099331564998,3.70185405379226,2.29685285606908,3.2240029845407,3.2556644929842,2.88404623386009,1.93185059072778,3.26864887397058,4.14059184658242,4.58873870051141,5.56168812850224,5.92696495921939,6.23918824565037
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Canada,CAN,5.18269028580526,1.77081908904144,3.01001630759674,1.80227331205884,3.08596120909861,3.20138213653979,2.6234126230555,2.06274769025849,1.00036097295921,-2.94958764276713,3.08351421988722,3.1412190013904,1.74547228318005,2.21806818754125,2.47289263838321,1.07826875075381
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cabo Verde,CPV,14.2848688321225,2.23165449284959,5.25089124613551,4.17625930175211,10.1970726091433,6.91245798811823,7.98375044704545,15.17068796854,6.65052052259701,-1.27040367455733,1.4669127093504,3.96878381178203,1.08191831071156,1.04524402260387,2.79984680285727,2.52310849162525
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Central African Republic,CAF,-2.48945010053545,4.46478264871355,3.61648801618418,-5.39746923565581,5.99499172569583,0.908086104179404,3.6393111865044,4.60756198313568,2.05412656187247,1.70922096714969,3.04665685156186,3.30073970667344,2.89854063630067,-37.0119569077779,-1.25710848937553,5.4864585599304
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Chad,TCD,-0.879681025444839,11.658134654294,8.49120981898056,14.7216670121033,33.6293718524659,17.3325337350837,0.648262014094513,3.27149957888646,3.05269153196825,4.21769555189633,13.550100859549,0.0828697984381677,8.88257607170316,5.70000136285864,6.89998504532167,1.79999952119844
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Channel Islands,CHI,5.82664146877514,-1.51296126027543,-1.6322065976114,-3.2021569420483,0.224197396296447,1.37773415696212,4.88229936411699,5.89832966146942,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Chile,CHL,4.49579299699077,3.34818039063988,2.16690863388935,3.95674848137743,6.04108673918763,5.55945253083596,4.40497269031519,5.16082559987021,3.29245489733295,-1.03643177894637,5.75370890866098,5.83964058343427,5.45713060954223,3.97659619938074,1.87639539704263,2.06614051943535
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,China,CHN,8.42928216038324,8.29837441055641,9.09090909057258,10.0199733687534,10.0756429654874,11.352391423495,12.6882251044697,14.1949616723985,9.6233774862006,9.23355109472858,10.6317082336546,9.4845062015219,7.75029759317401,7.68380996955,7.26851324138448,6.90000000000018
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Colombia,COL,4.41999299958138,1.67789830770366,2.5039804654986,3.9182719036083,5.33302206745392,4.70655593383118,6.69751525770528,6.90062765541222,3.54680488578106,1.65154924529054,3.97180070473753,6.58951151557115,4.0439438063715,4.87406557934081,4.38571090109774,3.0819280333819
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Comoros,COM,10.8480749827758,2.33293646468962,2.32477925914247,2.10410195294466,1.91960237946122,2.8374077642229,2.64689986791771,0.80015279901626,0.40026685523496,1.94999997780702,2.19999998173273,2.60000008817858,2.9999999719327,3.49999999389227,2.06163946899514,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Congo, Dem. Rep.",ZAR,-6.91092731652098,-2.10017302488849,2.94776518359771,5.57782231144421,6.73837393324294,6.13515115548975,5.32098105753636,6.25946984719586,6.22590028610253,2.85506010708532,7.07888942418921,6.86463002629939,7.15785962796866,8.50350331668194,8.96947948377047,6.91618781038289
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Congo, Rep.",COG,7.57598039215684,3.80260190016178,4.58187006145742,0.813264074715335,3.47663162277507,7.75575897797003,6.23599701269603,-1.58222275043937,5.57226417275646,7.46887803230689,8.75165579918745,3.42062126985299,3.79999585362292,3.4407052491938,6.77994095325852,2.64644793533981
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Costa Rica,CRI,1.80082459954953,1.07639631702581,2.90218509100173,6.40451078321793,4.25945277360225,5.88637731275065,8.77964095890734,7.93534051473679,2.7316204215889,-1.01571886151348,4.95432052677604,4.51774647380603,5.16758277847948,3.43727397080984,3.50235223124649,2.75744382071217
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cote d'Ivoire,CIV,-2.06840005678232,0.121371915123646,-1.66764213793115,-1.35953594297264,1.23177283997175,1.72124736731733,1.51584236363406,1.76503678370024,2.54284147624236,3.25145371867602,2.01763859205302,-4.38725478828525,10.7065041030832,9.21857872223572,8.54646785204747,8.44171317126172
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Croatia,HRV,3.76749617151033,3.43440436548457,5.24647452940856,5.55790703543624,4.08281068785415,4.16384089738375,4.78512087802352,5.15000497960312,2.05336549993108,-7.38378299987839,-1.7012497631566,-0.281262662136228,-2.18742917222276,-1.06392109616958,-0.360434269363935,1.64461325883687
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cuba,CUB,5.91586571429636,3.18223018586652,1.42859080980595,3.79136459698786,5.77087884118474,11.2017130777526,12.0658059009197,7.26213703416234,4.11682805941373,1.44911671714483,2.38833291202934,2.80296433563252,3.0143904652813,2.68603255179862,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cyprus,CYP,5.67338023087713,3.57605668752932,3.22060624281657,2.78819671733241,4.37939899847839,3.86310946126042,4.51682903055419,4.93407299057105,3.65269654330061,-2.02897787081268,1.36418419084032,0.404392545960675,-2.44804965518566,-5.93907704505693,-2.49705660802132,1.58620634106657
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Czech Republic,CZE,4.29413605934765,3.05152128302544,1.64694964030225,3.60184254523428,4.9474562570911,6.44226229961096,6.87654426975558,5.52926633870676,2.71095557125116,-4.84178529599535,2.29508968687023,1.96661263222273,-0.900306692159859,-0.528170820871225,1.97815404498431,4.19804965676525
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Denmark,DNK,3.74689051843748,0.82315607499072,0.466298252445085,0.390091338890159,2.63895105108132,2.43702951569331,3.79674260857645,0.824417531675238,-0.717955925971481,-5.08793606054171,1.62513291816535,1.15214252475052,-0.073322003416564,-0.243779282941276,1.26190583842356,1.17855128146489
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Djibouti,DJI,0.416213954228041,2.04776441283741,2.61856229004907,3.1999593649289,3.82647610015981,3.16960116903758,4.79986468272354,5.10006138735422,5.79996261856923,5.03262705782332,3.48691748925121,4.46751452602494,4.84237957254818,4.99990725454917,6.00019432397339,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Dominica,DMA,0.375310954197673,0.473103033957017,-1.75316025449588,7.68721304923604,3.25014423627607,-0.0882423765572611,2.9296875,6.35673624288424,7.04727921498662,-1.16666666666667,0.67453625632379,0,-1.25628140703517,0.593723494486852,3.87858347386172,2.75974025974025
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Dominican Republic,DOM,5.65660487692379,1.80922948836022,5.78820731626821,-0.253358809847384,1.31195821990448,9.26275007449469,10.6711548406755,8.47462478044963,3.14371145889541,0.93578129181185,8.3021528020018,2.82088448850617,2.62950621199363,4.77774191135613,7.34087836494631,6.95331362092455
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ecuador,ECU,1.0918015643576,4.01562989958492,4.09677665885357,2.72287733695474,8.21102091734038,5.29130826699402,4.40352643383186,2.19006397224541,6.3571305999083,0.566491592100093,3.52529866894027,7.86814091910996,5.641962066712,4.55357553062048,3.67498213973248,0.290361072781906
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Egypt, Arab Rep.",EGY,5.3680059667528,3.53522567588753,2.37048910756018,3.19345473326347,4.09191918127829,4.47135275317083,6.84296058663602,7.08801595699472,7.15205103366216,4.68544518804055,5.13912608709832,1.81664664403142,2.19387835367519,2.10672461668477,2.22879101389299,4.2
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,El Salvador,SLV,2.1526524965072,1.70893639622891,2.34082274762717,2.30003827018754,1.85053558290622,3.56281450102233,3.91194864459077,3.8397651770274,1.27422730111427,-3.13304628167124,1.36478366726975,2.21683561040105,1.88095546069935,1.84728673148744,1.42526204252935,2.45506222153942
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Equatorial Guinea,GNQ,18.2137799548991,63.3798754257271,19.462834033487,13.9552503188635,37.9987268559979,16.748700605341,7.70491760585084,12.2521709083931,9.9083756130895,-4.53471895687936,-3.82502188245593,1.97564855740784,5.74723599521217,-6.50749973470263,-0.284307682288414,-12.1938526619848
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Eritrea,ERI,-3.14198577404406,8.75543519020825,3.00542921786418,-2.65551584151133,1.45173553426956,2.57444953025514,-0.969216929055904,1.42682206012488,-9.78303003738117,3.87650156028218,2.19419054483319,8.67979993646826,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Estonia,EST,10.5680819364531,6.32867264287459,6.07641942043406,7.41621054210093,6.2947270289115,9.37373678411686,10.2718652308439,7.74820306228075,-5.41946351118037,-14.7244023904974,2.46277332627901,7.58312514819815,5.1825781406402,1.56779582149269,2.90653716670559,1.06784053106526
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ethiopia,ETH,6.07321749231049,8.30130632157497,1.51472569321093,-2.16135972141942,13.5726031535762,11.8187659353249,10.8347270718859,11.4561669954333,10.7885216814493,8.80255320238865,12.5505383420509,11.1782962356071,8.64781163539097,10.5822700402272,10.2791870240632,9.60751800101079
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Fiji,FJI,-1.69999924586102,1.99999884701114,3.20000059127634,0.999998967861487,5.30000099480719,0.699999968310735,1.85248246981142,-0.850653611349145,1.03279428455407,-1.3860375032742,2.95467315574027,-3.05027611244088,1.63499038607291,5.35548347022751,6.94167454212253,3.41956517888973
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Finland,FIN,5.63484745219101,2.5807920754502,1.6803250889493,1.99398408693965,3.92605717547447,2.77995503098056,4.05519744386183,5.18480080885459,0.720668487409924,-8.26903655827105,2.99233750220186,2.57081774452163,-1.42618935959564,-0.758036294820087,-0.6983098876632,0.546055313579501
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,France,FRA,3.87516225904459,1.95444942459253,1.11845689155015,0.819531669596628,2.78642411077925,1.60771381415587,2.37494689958575,2.36149887323958,0.195294765594184,-2.94134105462597,1.96565737478667,2.07922917455807,0.18269303354748,0.576241546834495,0.259494108111838,1.155966988731
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,French Polynesia,PYF,4.0000003434361,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Gabon,GAB,-1.88296639760897,2.13523342197423,-0.249033168543434,2.2473300115045,0.689543058464849,3.90070546559829,-3.63463743421055,5.65895238321824,-3.30843064878752,0.130331119816617,7.08988731455126,7.09175334258654,5.25107691750407,5.63841405021388,4.31487712529,3.85668373369244
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Gambia, The",GMB,5.50000017414997,5.80000023581582,-3.25000030726741,6.8699998028644,7.04999993440632,-0.941675911734279,1.12409970169958,3.63102553253154,5.73464194582782,6.44969585762844,6.52463260726108,-4.32866886832846,5.86223031143693,4.78090787179501,0.877460550688397,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Georgia,GEO,1.83834178668729,4.80545213578863,5.47383808471547,11.0581021189279,5.85732977251543,9.59964080415956,9.38327629663173,12.3439998799117,2.31404742935959,-3.77577455717272,6.25302862624764,7.22152309304624,6.35048194447447,3.38704372572241,4.62333190661252,2.77492809454047
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Germany,DEU,2.96204536784524,1.69547145188611,0,-0.709906171880789,1.16997041286515,0.70671394810023,3.70015957205484,3.26053529682157,1.08231540391905,-5.61886043465857,4.07993330487069,3.66000015503516,0.405170675144007,0.29784758571904,1.59977039232734,1.68772378120711
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ghana,GHA,3.70000011463816,4,4.49999969929409,5.19999998393916,5.59999998982201,5.90000395288151,6.3999124185639,4.34681915311947,9.14979909377527,4.84575613200906,7.89974029268168,14.0460026323343,9.29251186911659,7.31252502101229,3.98586562415207,3.88270446873706
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Greece,GRC,3.91977077200825,4.13161207641278,3.92287184229497,5.79453126444159,5.06099256477832,0.599142055474161,5.6524337201578,3.27374685710487,-0.335172557312063,-4.3007336666282,-5.4790371077553,-9.13249415322949,-7.30049393532073,-3.19823963560829,0.653982658187189,-0.231571523177266
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Greenland,GRL,7.10159700985361,1.26903553299516,-0.971177944862461,-0.379626700411592,2.66751349634775,1.97958552428175,4.46898089171921,5.51305977922158,0.345909084286717,-5.4119862937394,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Grenada,GRD,1.87290128238165,-2.02390004072058,3.43732352954147,9.46397343076488,-0.647450316084857,13.2730638678244,-4.01770878362142,6.15058324496289,0.949050949050957,-6.61390895596237,-0.511266454370613,0.764825341181009,-1.15529517644563,2.35230091297342,5.68482047884461,3.4109856574598
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guatemala,GTM,3.60886874513247,2.33257418287644,3.86662650506631,2.53078994772957,3.15208187177201,3.26011101093661,5.3797767642231,6.30405653777618,3.28107981555104,0.526043017746275,2.86948773712759,4.16204894619231,2.96985742688504,3.69758557790951,4.17416913658175,4.14878447478388
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guinea,GIN,2.50306056147112,3.65834647102447,5.16460946578104,1.24860125990523,2.34011731265393,2.99727256148894,2.49672856894072,1.75768235072189,4.93693270868818,-0.280192286320428,1.93621742315426,3.90876144969184,3.94411198887266,2.29999923829236,0.39999860108793,0.09999452777447
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guinea-Bissau,GNB,5.42698736686771,2.18890681470731,-0.985177524991386,0.568510176088452,2.76140199048032,4.26542519504669,2.30975012438857,3.2046686856374,3.20491048342926,3.31440769675497,4.4320216722531,9.334094818503,-1.79800080320555,0.820272415785567,2.54107510152161,4.79677983138016
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guyana,GUY,-1.37672751529253,2.24999929681024,1.05100076834334,-1.00525524951213,3.29392479101453,-1.95691115555377,5.12960935489706,7.02031345100424,1.97664705777827,3.31862417043105,4.37086941707123,5.43712605818867,4.81645891708612,5.22162589023263,3.8409152819396,3.00581407799206
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Haiti,HTI,0.875239923224555,-1.04269731334196,-0.261498231041372,0.362430598396045,-3.51133307721859,1.79168657429527,2.25299225533912,3.34327901461246,0.843944329286387,3.08324768756422,-5.49779233727389,5.52373775433308,2.88509605084626,4.24793503158185,2.79645782009456,1.65166137703218
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Honduras,HND,5.74814817447076,2.72319327321382,3.75433786119939,4.54703805165396,6.23230296069099,6.05059922215976,6.56724355177587,6.18832716678008,4.23160011009342,-2.43162787988014,3.73114034433009,3.83569066207508,4.12868774866939,2.79155975746801,3.08521496129973,3.635262488484
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Hong Kong SAR, China",HKG,7.6634859133159,0.560802765728539,1.65665505985264,3.05632830137237,8.70009521248375,7.38814313185858,7.03258332311168,6.4647487078356,2.12786418562463,-2.45911374959339,6.76761055879329,4.81467572425889,1.70030266269652,3.07217404086433,2.61439405983185,2.36055032117865
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Hungary,HUN,4.22741024770275,3.84914160566605,4.48083868501303,3.84390361746169,4.93771437534933,4.35462358103122,3.80635997718164,0.42581997013788,0.839345785330963,-6.55907806016953,0.743197936382074,1.75750167300053,-1.68889510283377,1.88976802221464,3.67222001972594,2.93891579055648
